client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,total_properties,total_spend,average_property_price,maximum_property_price,total_area_sqft,average_area_sqft,is_investor,loan_flag,company_flag,avg_spend_per_property,cluster,segment
C0493,Individual,M,USA,Colorado,Home,3,No,Website,69.5,4,1312198.98,328049.745,432134.46,4564.9,1141.225,False,False,False,328049.745,1,Mainstream Lower-Value Buyers
C0494,Individual,F,USA,California,Home,3,Yes,Website,33.4,4,1052676.65,263169.1625,379142.42,3644.17,911.0425,False,True,False,263169.1625,1,Mainstream Lower-Value Buyers
C0495,Individual,M,USA,California,Investment,5,No,Client,53.5,4,1246742.44,311685.61,420300.71,3939.81,984.9525,True,False,False,311685.61,1,Mainstream Lower-Value Buyers
C0496,Individual,M,USA,California,Home,4,No,Agency,34.0,4,1120376.44,280094.11,352076.14,3790.99,947.7475,False,False,False,280094.11,1,Mainstream Lower-Value Buyers
C0497,Individual,F,USA,Arizona,Investment,4,Yes,Website,38.9,3,1330684.99,443561.6633333333,526810.49,4314.88,1438.2933333333333,True,True,False,443561.6633333333,2,Higher-Value Property Buyers
C0498,Individual,F,Canada,Alberta,Home,2,Yes,Website,53.5,3,1007455.29,335818.43,419982.23,3775.2,1258.4,False,True,False,335818.43,1,Mainstream Lower-Value Buyers
C0499,Individual,F,USA,Colorado,Home,3,Yes,Agency,77.9,3,897769.81,299256.60333333333,383627.2,2591.29,863.7633333333333,False,True,False,299256.60333333333,1,Mainstream Lower-Value Buyers
C0500,Individual,M,USA,California,Home,4,Yes,Website,53.5,3,1294944.52,431648.1733333333,476123.08,4314.88,1438.2933333333333,False,True,False,431648.1733333333,2,Higher-Value Property Buyers
C0501,Individual,M,USA,Nevada,Investment,5,Yes,Agency,28.1,4,1741166.27,435291.5675,545614.44,5817.4,1454.35,True,True,False,435291.5675,2,Higher-Value Property Buyers
C0502,Individual,F,USA,Arizona,Home,4,No,Website,53.5,4,1537989.75,384497.4375,483760.31,5297.54,1324.385,False,False,False,384497.4375,2,Higher-Value Property Buyers
C0503,Individual,M,USA,Utah,Investment,2,Yes,Client,53.5,4,1432167.34,358041.835,609798.92,4542.12,1135.53,True,True,False,358041.835,2,Higher-Value Property Buyers
C0504,Individual,M,USA,Utah,Home,2,No,Website,53.5,4,1367188.58,341797.145,463948.75,4434.43,1108.6075,False,False,False,341797.145,1,Mainstream Lower-Value Buyers
C0505,Individual,F,USA,Arizona,Home,3,No,Agency,53.5,3,1043535.21,347845.07,462127.71,3375.51,1125.17,False,False,False,347845.07,1,Mainstream Lower-Value Buyers
C0506,Individual,M,USA,California,Home,5,No,Agency,56.5,3,1122203.03,374067.6766666667,461159.55,3802.22,1267.4066666666668,False,False,False,374067.6766666667,2,Higher-Value Property Buyers
C0507,Individual,M,USA,New York,Home,3,No,Website,53.5,3,1062656.61,354218.86999999994,474018.4,3664.15,1221.3833333333334,False,False,False,354218.86999999994,1,Mainstream Lower-Value Buyers
C0508,Individual,F,USA,Nevada,Home,5,No,Agency,54.0,3,833710.06,277903.35333333333,463860.46,2701.85,900.6166666666667,False,False,False,277903.35333333333,1,Mainstream Lower-Value Buyers
C0509,Individual,M,Belgium,Wallonia,Home,3,No,Website,67.7,4,1687930.25,421982.5625,636508.92,5333.110000000001,1333.2775,False,False,False,421982.5625,2,Higher-Value Property Buyers
C0510,Individual,F,France,Brittany,Investment,1,Yes,Website,53.5,3,1094232.67,364744.2233333333,504493.45,3731.47,1243.8233333333333,True,True,False,364744.2233333333,2,Higher-Value Property Buyers
C0511,Individual,F,UK,England,Home,2,No,Website,53.5,3,1090537.6,363512.5333333334,505829.95,3538.57,1179.5233333333333,False,False,False,363512.5333333334,1,Mainstream Lower-Value Buyers
C0512,Individual,F,USA,Arizona,Home,1,No,Client,53.5,3,1448158.14,482719.38000000006,558618.92,4963.42,1654.4733333333334,False,False,False,482719.38000000006,2,Higher-Value Property Buyers
C0513,Individual,M,USA,Florida,Home,2,Yes,Agency,24.8,3,974596.63,324865.54333333333,491938.8,3148.54,1049.513333333333,False,True,False,324865.54333333333,1,Mainstream Lower-Value Buyers
C0514,Individual,F,USA,Oregon,Home,1,Yes,Website,53.5,4,1528027.54,382006.885,598032.14,5264.15,1316.0375,False,True,False,382006.885,2,Higher-Value Property Buyers
C0515,Individual,F,USA,California,Home,1,Yes,Website,60.3,4,1561824.93,390456.2325,486501.61,5371.17,1342.7925,False,True,False,390456.2325,2,Higher-Value Property Buyers
C0516,Individual,M,USA,Utah,Home,3,No,Website,53.5,4,1437837.49,359459.3725,501892.72,4787.56,1196.89,False,False,False,359459.3725,2,Higher-Value Property Buyers
C0517,Individual,M,USA,California,Home,5,No,Client,53.5,4,1115807.0,278951.75,413330.24,3757.95,939.4875,False,False,False,278951.75,1,Mainstream Lower-Value Buyers
C0518,Company,F,USA,New York,Home,3,No,Website,53.5,4,1633111.65,408277.9125,657039.24,4787.889999999999,1196.9725,False,False,True,408277.9125,2,Higher-Value Property Buyers
C0519,Individual,F,USA,Arizona,Investment,3,No,Agency,48.2,3,981719.26,327239.75333333336,436603.35,3326.99,1108.996666666667,True,False,False,327239.75333333336,1,Mainstream Lower-Value Buyers
C0520,Individual,F,USA,Oregon,Home,3,Yes,Agency,53.9,3,1033523.16,344507.72000000003,454823.84,3326.99,1108.996666666667,False,True,False,344507.72000000003,1,Mainstream Lower-Value Buyers
C0521,Individual,F,Canada,British Columbia,Home,3,No,Website,56.8,4,1074306.5,268576.625,428385.38,3490.7200000000003,872.6800000000001,False,False,False,268576.625,1,Mainstream Lower-Value Buyers
C0522,Individual,F,USA,Virginia,Home,5,No,Agency,53.5,3,993023.13,331007.71,365717.82,3721.82,1240.6066666666666,False,False,False,331007.71,1,Mainstream Lower-Value Buyers
C0523,Individual,F,USA,Colorado,Home,2,No,Agency,53.5,3,928962.95,309654.31666666665,458362.92,3175.99,1058.6633333333332,False,False,False,309654.31666666665,1,Mainstream Lower-Value Buyers
C0524,Individual,M,USA,Washington,Home,3,No,Website,53.5,3,801104.6900000001,267034.89666666667,372739.71,2691.9300000000003,897.3100000000001,False,False,False,267034.89666666667,1,Mainstream Lower-Value Buyers
C0525,Individual,M,USA,Arizona,Home,4,Yes,Agency,73.6,4,1629457.52,407364.38,528447.33,5197.31,1299.3275,False,True,False,407364.38,2,Higher-Value Property Buyers
C0526,Individual,M,Germany,Bavaria,Home,5,No,Website,53.5,3,1301139.77,433713.25666666665,578194.07,4776.37,1592.1233333333332,False,False,False,433713.25666666665,2,Higher-Value Property Buyers
C0527,Individual,M,USA,California,Home,2,No,Website,53.5,3,1138099.7,379366.56666666665,544170.95,3898.61,1299.5366666666666,False,False,False,379366.56666666665,2,Higher-Value Property Buyers
C0528,Individual,M,USA,Washington,Investment,2,No,Client,23.4,3,1118472.87,372824.29,518036.13,3618.82,1206.2733333333333,True,False,False,372824.29,2,Higher-Value Property Buyers
C0529,Individual,M,USA,Nevada,Home,4,Yes,Website,53.5,4,1268138.95,317034.7375,420874.11,4392.67,1098.1675,False,True,False,317034.7375,1,Mainstream Lower-Value Buyers
C0530,Individual,F,USA,Utah,Home,2,Yes,Agency,71.3,4,1559124.69,389781.1725,579567.49,4986.83,1246.7075,False,True,False,389781.1725,2,Higher-Value Property Buyers
C0531,Individual,F,USA,California,Home,1,No,Website,53.5,4,1911300.78,477825.195,580528.21,6042.6,1510.65,False,False,False,477825.195,2,Higher-Value Property Buyers
C0532,Individual,F,Belgium,Flanders,Home,2,No,Website,44.4,4,1075202.77,268800.6925,411253.4,3963.95,990.9875,False,False,False,268800.6925,1,Mainstream Lower-Value Buyers
C0533,Individual,M,USA,Nevada,Investment,1,No,Agency,60.3,4,990028.19,247507.0475,438895.96,3149.84,787.46,True,False,False,247507.0475,1,Mainstream Lower-Value Buyers
C0534,Individual,M,USA,California,Investment,1,No,Agency,53.5,3,1133195.2,377731.7333333333,406001.38,4114.84,1371.6133333333337,True,False,False,377731.7333333333,2,Higher-Value Property Buyers
C0535,Individual,F,UK,Wales,Home,3,No,Agency,53.5,3,1299053.94,433017.98,494969.3,4158.96,1386.32,False,False,False,433017.98,2,Higher-Value Property Buyers
C0536,Individual,F,USA,Arizona,Investment,5,Yes,Website,53.5,3,983106.84,327702.28,512156.34,3313.53,1104.51,True,True,False,327702.28,1,Mainstream Lower-Value Buyers
C0537,Individual,M,USA,Florida,Home,2,No,Client,53.5,4,1490327.5,372581.875,595842.66,4956.58,1239.145,False,False,False,372581.875,2,Higher-Value Property Buyers
C0538,Individual,M,USA,California,Home,1,Yes,Agency,53.5,4,1206897.7000000002,301724.42500000005,464389.02,4413.29,1103.3225,False,True,False,301724.42500000005,1,Mainstream Lower-Value Buyers
C0539,Individual,M,USA,California,Investment,1,Yes,Agency,53.5,4,1645321.2,411330.3,493737.03,5355.599999999999,1338.9,True,True,False,411330.3,2,Higher-Value Property Buyers
C0540,Individual,F,USA,New York,Home,3,No,Agency,53.5,3,494173.31,164724.43666666668,193265.77,1731.73,577.2433333333333,False,False,False,164724.43666666668,1,Mainstream Lower-Value Buyers
C0541,Individual,M,UK,Northern Ireland,Home,3,No,Agency,53.5,4,1721673.54,430418.385,566466.92,5186.25,1296.5625,False,False,False,430418.385,2,Higher-Value Property Buyers
C0542,Company,M,Mexico,Mexico City,Home,3,No,Website,53.5,4,1195819.4,298954.85,385011.74,4097.35,1024.3375,False,False,True,298954.85,1,Mainstream Lower-Value Buyers
C0543,Individual,F,USA,Texas,Home,2,Yes,Website,53.5,3,753145.67,251048.55666666667,350655.95,2588.61,862.8699999999999,False,True,False,251048.55666666667,1,Mainstream Lower-Value Buyers
C0544,Individual,M,USA,Utah,Home,2,No,Website,53.5,4,1636756.28,409189.07,504689.77,5305.01,1326.2525,False,False,False,409189.07,2,Higher-Value Property Buyers
C0545,Individual,M,USA,Colorado,Home,1,Yes,Agency,81.4,3,1260126.39,420042.13,532459.61,4356.79,1452.263333333333,False,True,False,420042.13,2,Higher-Value Property Buyers
C0546,Individual,M,Canada,Manitoba,Home,4,No,Client,53.5,3,795528.06,265176.02,306339.37,2797.11,932.37,False,False,False,265176.02,1,Mainstream Lower-Value Buyers
C0547,Individual,F,USA,California,Investment,2,No,Agency,53.5,4,1178457.95,294614.4875,388928.18,4113.29,1028.3225,True,False,False,294614.4875,1,Mainstream Lower-Value Buyers
C0548,Individual,M,USA,California,Home,2,No,Agency,43.7,3,1047476.93,349158.9766666666,515231.68,3559.31,1186.4366666666667,False,False,False,349158.9766666666,1,Mainstream Lower-Value Buyers
C0549,Individual,M,USA,Florida,Home,4,No,Website,53.5,3,941219.76,313739.92,386941.83,3248.25,1082.75,False,False,False,313739.92,1,Mainstream Lower-Value Buyers
C0550,Company,F,USA,Nevada,Home,1,No,Agency,56.7,4,1414568.09,353642.0225,445954.78,4494.469999999999,1123.6174999999998,False,False,True,353642.0225,2,Higher-Value Property Buyers
C0551,Individual,M,USA,California,Investment,4,No,Website,53.5,3,1007397.56,335799.1866666667,543106.45,3331.87,1110.6233333333332,True,False,False,335799.1866666667,1,Mainstream Lower-Value Buyers
C0552,Individual,M,USA,Virginia,Investment,3,No,Agency,53.5,3,1141476.56,380492.1866666667,546573.79,3588.52,1196.1733333333334,True,False,False,380492.1866666667,2,Higher-Value Property Buyers
C0553,Individual,M,USA,Arizona,Home,3,No,Website,53.5,3,821534.9400000001,273844.98000000004,375810.64,2691.9300000000003,897.3100000000001,False,False,False,273844.98000000004,1,Mainstream Lower-Value Buyers
C0554,Individual,M,Australia,Victoria,Home,1,Yes,Agency,53.5,4,1643592.85,410898.2125,533306.66,5181.06,1295.265,False,True,False,410898.2125,2,Higher-Value Property Buyers
C0555,Individual,M,USA,California,Investment,4,Yes,Agency,53.5,3,1064533.27,354844.42333333334,507714.49,3487.85,1162.6166666666666,True,True,False,354844.42333333334,1,Mainstream Lower-Value Buyers
C0556,Individual,M,USA,Colorado,Home,5,No,Website,53.5,3,1335478.18,445159.3933333333,508776.17,4580.87,1526.9566666666667,False,False,False,445159.3933333333,2,Higher-Value Property Buyers
C0557,Individual,F,USA,Utah,Investment,2,No,Website,53.5,3,733161.98,244387.32666666663,384719.5,2373.1200000000003,791.0400000000001,True,False,False,244387.32666666663,1,Mainstream Lower-Value Buyers
C0558,Individual,F,Denmark,North Denmark,Home,3,No,Website,53.5,3,1033995.96,344665.32,492997.29,3277.62,1092.54,False,False,False,344665.32,1,Mainstream Lower-Value Buyers
C0559,Company,M,USA,California,Home,5,No,Client,53.5,4,1004028.87,251007.2175,438095.92,3147.48,786.87,False,False,True,251007.2175,1,Mainstream Lower-Value Buyers
C0560,Individual,F,Australia,South Australia,Home,3,No,Website,53.5,3,1433718.12,477906.04,575175.8,4502.16,1500.72,False,False,False,477906.04,2,Higher-Value Property Buyers
C0561,Company,F,USA,Arizona,Investment,3,No,Website,53.5,4,1589252.43,397313.1075,503687.91,5192.58,1298.145,True,False,True,397313.1075,2,Higher-Value Property Buyers
C0562,Individual,F,USA,Utah,Investment,5,Yes,Website,53.5,4,1423675.7200000002,355918.93000000005,604532.8,4616.42,1154.105,True,True,False,355918.93000000005,2,Higher-Value Property Buyers
C0563,Individual,M,USA,California,Home,2,Yes,Agency,53.5,4,1012807.93,253201.9825,301398.29,3371.0,842.75,False,True,False,253201.9825,1,Mainstream Lower-Value Buyers
C0564,Individual,M,USA,Texas,Home,1,No,Agency,71.3,3,1135017.6,378339.2,600992.42,3750.92,1250.3066666666666,False,False,False,378339.2,2,Higher-Value Property Buyers
C0565,Individual,M,France,Brittany,Home,1,No,Website,53.5,3,1043494.32,347831.44,545741.02,3501.83,1167.2766666666666,False,False,False,347831.44,1,Mainstream Lower-Value Buyers
C0566,Individual,F,USA,Oregon,Investment,4,Yes,Agency,23.1,4,1167701.9,291925.475,575087.19,3861.18,965.295,True,True,False,291925.475,1,Mainstream Lower-Value Buyers
C0567,Individual,F,Russia,Saint Petersburg,Investment,2,Yes,Agency,70.2,4,1869286.1,467321.525,650710.38,6185.55,1546.3875,True,True,False,467321.525,2,Higher-Value Property Buyers
C0568,Individual,M,USA,California,Home,3,No,Website,70.3,3,944335.88,314778.62666666665,449151.55,3047.82,1015.94,False,False,False,314778.62666666665,1,Mainstream Lower-Value Buyers
C0569,Individual,F,USA,California,Home,5,Yes,Client,52.1,3,1384749.3,461583.1,522654.07,4381.48,1460.493333333333,False,True,False,461583.1,2,Higher-Value Property Buyers
C0570,Individual,F,France,Occitanie,Home,5,Yes,Website,58.6,4,1527210.47,381802.6175,526682.25,5243.29,1310.8225,False,True,False,381802.6175,2,Higher-Value Property Buyers
C0571,Individual,M,USA,California,Home,3,No,Website,57.5,4,1549969.49,387492.3725,419927.79,5835.72,1458.93,False,False,False,387492.3725,2,Higher-Value Property Buyers
C0572,Individual,F,USA,California,Investment,5,No,Website,30.1,4,1519677.44,379919.36,450012.44,4915.33,1228.8325,True,False,False,379919.36,2,Higher-Value Property Buyers
C0573,Company,M,USA,Georgia,Home,4,Yes,Agency,53.5,3,785842.76,261947.58666666667,427006.84,2549.24,849.7466666666668,False,True,True,261947.58666666667,1,Mainstream Lower-Value Buyers
C0574,Individual,M,USA,California,Home,2,No,Agency,53.5,4,1261906.32,315476.58,523216.37,4208.99,1052.2475,False,False,False,315476.58,1,Mainstream Lower-Value Buyers
C0575,Individual,M,USA,California,Investment,2,No,Website,53.5,3,1018391.27,339463.75666666665,506852.64,3323.43,1107.81,True,False,False,339463.75666666665,1,Mainstream Lower-Value Buyers
C0576,Individual,M,Germany,Hamburg,Home,1,No,Client,53.5,3,1047406.79,349135.5966666667,516482.69,3248.69,1082.8966666666668,False,False,False,349135.5966666667,1,Mainstream Lower-Value Buyers
C0577,Individual,M,USA,Arizona,Home,3,No,Website,53.5,3,693899.0099999999,231299.66999999995,279379.41,2638.03,879.3433333333332,False,False,False,231299.66999999995,1,Mainstream Lower-Value Buyers
C0578,Individual,F,USA,Arizona,Home,5,Yes,Client,53.5,3,707276.53,235758.84333333332,266964.5,2699.27,899.7566666666667,False,True,False,235758.84333333332,1,Mainstream Lower-Value Buyers
C0579,Individual,M,USA,Texas,Investment,3,No,Website,82.3,3,1198428.64,399476.2133333334,592851.63,3898.61,1299.5366666666666,True,False,False,399476.2133333334,2,Higher-Value Property Buyers
C0580,Individual,F,USA,California,Home,2,Yes,Client,75.2,4,2158954.7800000003,539738.6950000001,620192.42,6904.23,1726.0575,False,True,False,539738.6950000001,2,Higher-Value Property Buyers
C0581,Individual,F,USA,California,Investment,5,Yes,Website,53.5,4,1029755.56,257438.89,371216.71,3204.26,801.065,True,True,False,257438.89,1,Mainstream Lower-Value Buyers
C0582,Individual,F,USA,Washington,Investment,3,Yes,Website,83.9,3,708559.1499999999,236186.3833333333,387349.97,2373.1200000000003,791.0400000000001,True,True,False,236186.3833333333,1,Mainstream Lower-Value Buyers
C0583,Individual,M,USA,California,Home,2,No,Agency,53.5,4,1237228.18,309307.045,390024.91,3986.81,996.7025,False,False,False,309307.045,1,Mainstream Lower-Value Buyers
C0584,Individual,F,USA,California,Home,5,No,Website,41.2,3,1135691.62,378563.87333333335,501136.87,4052.92,1350.9733333333334,False,False,False,378563.87333333335,2,Higher-Value Property Buyers
C0585,Individual,M,USA,Colorado,Home,3,No,Agency,62.9,4,1003690.18,250922.545,298657.8,3545.71,886.4275,False,False,False,250922.545,1,Mainstream Lower-Value Buyers
C0586,Individual,M,USA,California,Home,2,Yes,Client,53.5,3,1226524.31,408841.4366666667,553899.49,3859.28,1286.4266666666667,False,True,False,408841.4366666667,2,Higher-Value Property Buyers
C0587,Individual,F,USA,New York,Home,4,No,Website,53.5,4,1093439.84,273359.96,386382.22,3647.14,911.785,False,False,False,273359.96,1,Mainstream Lower-Value Buyers
C0588,Individual,F,USA,Florida,Home,2,No,Website,53.5,4,1495976.14,373994.035,529783.19,5085.38,1271.345,False,False,False,373994.035,2,Higher-Value Property Buyers
C0589,Individual,M,USA,Texas,Investment,5,No,Client,53.5,4,1982246.22,495561.555,539246.07,6797.47,1699.3675,True,False,False,495561.555,2,Higher-Value Property Buyers
C0590,Individual,M,UK,Scotland,Investment,2,No,Website,53.5,4,1105388.89,276347.22250000003,364484.54,3743.06,935.765,True,False,False,276347.22250000003,1,Mainstream Lower-Value Buyers
C0591,Individual,F,USA,Nevada,Home,1,No,Website,55.3,3,1336217.65,445405.8833333333,473238.41,4381.48,1460.493333333333,False,False,False,445405.8833333333,2,Higher-Value Property Buyers
C0592,Individual,M,USA,Arizona,Investment,2,No,Client,51.8,3,787516.58,262505.5266666667,353140.87,2554.28,851.4266666666667,True,False,False,262505.5266666667,1,Mainstream Lower-Value Buyers
C0593,Individual,F,USA,California,Home,2,Yes,Agency,71.4,4,2012063.38,503015.845,578707.72,6300.43,1575.1075,False,True,False,503015.845,2,Higher-Value Property Buyers
C0594,Individual,F,USA,Utah,Home,1,No,Agency,81.4,3,1137572.87,379190.9566666667,501939.76,3665.03,1221.6766666666665,False,False,False,379190.9566666667,2,Higher-Value Property Buyers
C0595,Individual,F,USA,Utah,Home,3,No,Agency,57.2,3,914304.97,304768.3233333333,491381.22,2803.3,934.4333333333334,False,False,False,304768.3233333333,1,Mainstream Lower-Value Buyers
